ID_Commercant,Zone_Dakar,Secteur_Activite,Volume_Mensuel_FCFA,Evolution_Ventes_3M_Pct,Nb_Transferts_Recus_Mois,Anciennete_Mois,Defaut_Paiement
SN-4870,Marché Sandaga,Alimentation,1492588.0,-41.840157538606505,20,69.0,0
SN-4871,Medina,Électronique,1234486.0,2.3168548438536702,156,75.0,0
SN-4872,Marche Sandaga,Alimentation,682654.0,24.164519906495798,131,25.0,0
SN-4873, Pikine ,Restauration,918276.0,-14.392271395337373,91,65.0,0
SN-4874,Yoff,Habillement,1898396.0,-30.022580588598768,22,115.0,0
SN-4875,Ouakam,Restauration,1312780.0,-6.792135587490538,134,35.0,1
SN-4876,Marché Sandaga,Restauration,103128.0,27.77053993426097,97,118.0,1
SN-4877,Guediawaye,Électronique,105999.0,-10.558284416608242,38,87.0,0
SN-4878, Pikine ,Restauration,1401224.0,14.966837710520158,147,96.0,0
SN-4879,Marché Sandaga,Électronique,924660.0,12.19895386958597,34,52.0,0
SN-4880,Parcelles Assainies,Habillement,77651.0,4.8575296411582,53,45.0,1
SN-4881,Guediawaye,Électronique,217751.0,-18.946940731967807,64,30.0,1
SN-4882,Marché Sandaga,Habillement,214133.0,-13.860331599921501,181,14.0,0
SN-4883,Pikine,Alimentation,1866965.0,,186,0.0,0
SN-4884,Guediawaye,Services,1235415.0,-31.52120904894042,149,101.0,0
SN-4885,Ouakam,Électronique,31495.0,5.363757350692505,159,12.0,0
SN-4886,Yoff,Électronique,1209147.0,,126,53.0,0
SN-4887, Pikine ,Habillement,1207544.0,-8.900087469074181,55,86.0,0
SN-4888,Medina,Électronique,577162.0,-7.870873910849234,135,89.0,1
SN-4889,Marche Sandaga,Habillement,134672.0,-31.190349836763723,149,48.0,1
SN-4890,Parcelles Assainies,nan,175606.0,-9.986253002280161,60,106.0,0
SN-4891,Ouakam,Habillement,365721.0,-30.666601664606734,141,-5.0,0
SN-4892,Marché Sandaga,Habillement,238614.0,-5.686374491600191,177,40.0,0
SN-4893,Guediawaye,Restauration,362185.0,-3.1085237222336093,56,66.0,0
SN-4894,Ouakam,nan,308764.0,15.77376132386963,113,79.0,0
SN-4895, Pikine ,Électronique,1637546.0,-22.47696066081908,6,84.0,0
SN-4896,Pikine,Alimentation,1842476.0,-7.509958184259801,125,34.0,0
SN-4897,Yoff,nan,894290.0,,93,59.0,0
SN-4898,Guediawaye,Restauration,243370.0,,145,53.0,0
SN-4899,Ouakam,Alimentation,399630.0,-21.945469841465055,107,55.0,1
SN-4900,Parcelles Assainies,Alimentation,212362.0,9.454152672881257,168,6.0,1
SN-4901,PIKINE,Électronique,1459101.0,53.02798622995408,182,23.0,0
SN-4902,Marché Sandaga,Électronique,1231502.0,13.130862256286068,12,24.0,1
SN-4903,Ouakam,Électronique,97579.0,-6.1992879322753875,77,72.0,0
SN-4904,Marche Sandaga,Restauration,1798144.0,12.213132789937253,158,-2.0,0
SN-4905,Parcelles Assainies,Alimentation,1199212.0,6.778661964204444,98,111.0,1
SN-4906,Marché Sandaga,Services,1647340.0,3.7360686210201393,47,73.0,0
SN-4907,Parcelles Assainies,Électronique,173179.0,-20.423829037136237,109,75.0,1
SN-4908, Pikine ,Habillement,299005.0,,69,23.0,1
SN-4909,Medina,Alimentation,1442964.0,28.3385282447202,2,80.0,0
SN-4910,Parcelles Assainies,Restauration,1901460.0,-1.7799483529184372,33,48.0,0
SN-4911, Pikine ,Habillement,1461021.0,15.085759891296881,127,7.0,0
SN-4912,Guediawaye,Restauration,1905197.0,-13.988192882799893,26,116.0,0
SN-4913,Ouakam,Services,406348.0,-9.148847197112053,167,109.0,0
SN-4914,Medina,Électronique,393717.0,-3.1526422345099876,132,113.0,0
SN-4915,Marché Sandaga,Habillement,1788358.0,-35.659441109196784,124,29.0,0
SN-4916,Medina,Restauration,129103.0,-8.714340923701217,117,70.0,0
SN-4917,Ouakam,Alimentation,1425743.0,-1.2866806758050875,101,117.0,0
SN-4918,Medina,Services,258150.0,22.87905536026972,82,107.0,0
SN-4919,Ouakam,Restauration,733014.0,-12.656675177856403,158,106.0,0
SN-4920,Medina,Restauration,191085.0,8.212174466457952,160,1.0,0
SN-4921,PIKINE,Services,436335.0,42.741203070128584,148,83.0,0
SN-4922,Ouakam,Restauration,205557.0,-14.969170587734805,125,29.0,1
SN-4923,Parcelles Assainies,Services,401971.0,-9.580833638778536,195,9.0,1
SN-4924,PIKINE,Électronique,1461871.0,-13.896454693269,4,63.0,0
SN-4925,PIKINE,Habillement,1360883.0,-33.3093225378106,12,96.0,0
SN-4926,Guediawaye,Services,1075128.0,-19.006351866909338,42,53.0,0
SN-4927, Pikine ,Services,389952.0,-54.150261680610555,85,88.0,0
SN-4928,Ouakam,nan,168473.0,9.588654407552943,144,81.0,1
SN-4929,Yoff,nan,246063.0,14.323010560582697,179,4.0,1
SN-4930,Pikine,Services,147512.0,-0.9250632164641964,4,45.0,1
SN-4931,Pikine,Alimentation,111247.0,2.2117638687227275,165,77.0,0
SN-4932,Marché Sandaga,Restauration,1067619.0,14.883809577034544,192,52.0,0
SN-4933,PIKINE,Électronique,895788.0,36.62948873213247,112,14.0,0
SN-4934,Pikine,Alimentation,511883.0,9.067433719174723,101,24.0,0
SN-4935,Marché Sandaga,Services,1510808.0,-13.02614801144392,91,53.0,0
SN-4936,Yoff,Électronique,1998271.0,,3,25.0,0
SN-4937,Guediawaye,Services,716695.0,30.991448815046226,25,67.0,0
SN-4938, Pikine ,Services,264936.0,,189,86.0,0
SN-4939,Medina,Services,1547184.0,-46.44011743045191,10,59.0,0
SN-4940, Pikine ,Habillement,1272502.0,53.81980865103643,91,25.0,0
SN-4941,Yoff,Habillement,1881375.0,21.722783255629544,47,117.0,0
SN-4942,Ouakam,Restauration,1517580.0,-37.398513821242766,149,110.0,0
SN-4943,Medina,Alimentation,83232.0,-24.321241541844046,98,88.0,1
SN-4944,Marche Sandaga,nan,680746.0,-0.388228482518825,58,10.0,0
SN-4945,Ouakam,Alimentation,1056807.0,-14.84435131193694,58,48.0,0
SN-4946,Ouakam,Électronique,338019.0,5.85756334512056,112,109.0,1
SN-4947,Parcelles Assainies,Restauration,1005512.0,-51.99324341303488,163,89.0,0
SN-4948,Guediawaye,Restauration,364406.0,1.4036622668204801,92,49.0,1
SN-4949,Ouakam,Restauration,1595867.0,3.05986404586101,83,31.0,0
SN-4950,Marché Sandaga,Services,1931853.0,-1.8272223786511652,183,0.0,0
SN-4951,Parcelles Assainies,Électronique,875623.0,23.230026325654446,147,-3.0,0
SN-4952,Ouakam,Électronique,181222.0,14.698002956173628,24,10.0,1
SN-4953, Pikine ,Habillement,1711797.0,,104,52.0,0
SN-4954, Pikine ,Alimentation,43322.0,20.793460593262783,16,19.0,0
SN-4955,Parcelles Assainies,Restauration,1989757.0,23.11669529741925,193,104.0,0
SN-4956,Ouakam,Habillement,1690750.0,-12.577565142688243,139,29.0,1
SN-4957,Parcelles Assainies,Électronique,1457138.0,2.224176813716142,138,21.0,0
SN-4958,Marche Sandaga,Électronique,419284.0,-29.363361729655487,134,96.0,0
SN-4959, Pikine ,Habillement,123376.0,-29.793180064583836,82,116.0,0
SN-4960,Marché Sandaga,nan,1080823.0,6.590561870065866,191,98.0,0
SN-4961,PIKINE,Services,1328174.0,3.213827053675681,70,117.0,0
SN-4962,PIKINE,Restauration,680030.0,17.489285390630364,154,29.0,0
SN-4963,Pikine,Restauration,1711907.0,,118,86.0,0
SN-4964,Marche Sandaga,Alimentation,1273206.0,-11.118735720903544,149,20.0,0
SN-4965,Medina,Services,492482.0,-8.216135250131252,136,-5.0,1
SN-4966,Ouakam,Services,972979.0,-3.9237939759934166,101,104.0,0
SN-4967,Guediawaye,Électronique,1159535.0,-16.21519502895525,70,27.0,0
SN-4968,PIKINE,Électronique,1392386.0,-21.61701051013481,148,84.0,0
SN-4969,Pikine,Alimentation,1864666.0,-37.18066680881064,66,53.0,0
SN-4970,Pikine,Habillement,1290248.0,,103,81.0,0
SN-4971,Guediawaye,Habillement,482039.0,45.01536087288297,183,87.0,0
SN-4972,Guediawaye,Restauration,667797.0,-6.858864575587268,11,15.0,1
SN-4973,Yoff,Habillement,889102.0,7.277727687273528,198,15.0,0
SN-4974,Yoff,Habillement,1151311.0,-26.20641247559711,154,40.0,0
SN-4975,Yoff,Services,870125.0,5.290951608743723,37,70.0,0
SN-4976,Pikine,Services,1238435.0,-29.567116617321876,162,79.0,0
SN-4977, Pikine ,Alimentation,486876.0,-0.958432961889124,93,10.0,0
SN-4978, Pikine ,Électronique,862050.0,4.829300414956788,39,80.0,0
SN-4979,Yoff,Habillement,782165.0,,189,9.0,0
SN-4980,Medina,nan,960100.0,35.27390960840907,133,106.0,0
SN-4981,Guediawaye,Habillement,688844.0,-35.511609409758655,31,52.0,0
SN-4982,Ouakam,Alimentation,140214.0,-3.088810482581921,140,21.0,0
SN-4983,Medina,Restauration,326131.0,-12.870683905238778,83,98.0,0
SN-4984,Marché Sandaga,Alimentation,162111.0,7.8534546254459245,3,41.0,0
SN-4985,Parcelles Assainies,Restauration,1915780.0,23.607246474684178,55,-2.0,0
SN-4986,PIKINE,Électronique,1360535.0,-23.510011184105185,182,45.0,0
SN-4987,Ouakam,Habillement,1006343.0,14.826938241474739,37,-5.0,0
SN-4988,Medina,Alimentation,1991906.0,-49.546540524701314,181,92.0,0
SN-4989,Medina,Alimentation,77963.0,25.91531733542858,72,23.0,1
SN-4990,Parcelles Assainies,Services,1472317.0,-23.43229782324924,196,1.0,1
SN-4991,Ouakam,Habillement,1153886.0,1.0891233405018057,68,41.0,0
SN-4992, Pikine ,Habillement,1947374.0,18.98354691500572,112,99.0,0
SN-4993,Marché Sandaga,Alimentation,1943391.0,1.002650325093448,12,17.0,0
SN-4994,PIKINE,Habillement,561810.0,,172,101.0,0
SN-4995,PIKINE,Habillement,1415626.0,-10.167532610351182,58,69.0,0
SN-4996,Ouakam,Alimentation,590365.0,-0.17803656841187068,181,7.0,1
SN-4997,Marche Sandaga,Électronique,487727.0,-8.131524051938309,89,77.0,0
SN-4998,Guediawaye,Services,359146.0,-1.449308327608496,164,83.0,0
SN-4999,Medina,Électronique,1406939.0,38.81884414229303,14,27.0,0
SN-5000,Yoff,Habillement,1671910.0,-11.690798791949057,56,96.0,0
SN-5001,PIKINE,nan,250452.0,-27.81397507536978,111,98.0,1
SN-5002,PIKINE,Alimentation,437774.0,24.712099768338824,138,4.0,1
SN-5003,Pikine,Services,1683160.0,4.029428543443155,133,67.0,0
SN-5004,Parcelles Assainies,Habillement,1977593.0,-7.1728006739579095,16,117.0,0
SN-5005,Yoff,Alimentation,1554474.0,-30.703897312055357,63,48.0,0
SN-5006,Pikine,Alimentation,57185.0,-30.969005076363118,31,22.0,0
SN-5007,Marche Sandaga,Restauration,1352062.0,18.232311432204575,75,71.0,0
SN-5008,Pikine,Alimentation,326992.0,-23.25670401838694,152,105.0,0
SN-5009, Pikine ,nan,1474237.0,-4.639108580241684,175,89.0,0
SN-5010,Yoff,Alimentation,1964471.0,28.047953096405948,2,69.0,0
SN-5011,Medina,Restauration,1434835.0,-9.618877376354835,185,21.0,0
SN-5012,Parcelles Assainies,Alimentation,1122228.0,9.35263542050648,93,85.0,0
SN-5013,Pikine,Restauration,1929935.0,11.011521512631111,101,106.0,0
SN-5014,Yoff,nan,275378.0,3.019233049475175,25,104.0,0
SN-5015,Ouakam,Restauration,949345.0,-9.265738439684268,147,13.0,1
SN-5016,Yoff,Services,12997.0,-20.118462282498946,157,104.0,0
SN-5017,Medina,Services,1750631.0,14.383312841622672,184,81.0,0
SN-5018,Yoff,Électronique,1925733.0,-7.28408371215788,29,71.0,0
SN-5019,Medina,Alimentation,352185.0,17.86397912276582,163,72.0,0
SN-5020,PIKINE,Restauration,232943.0,-6.178697363634356,149,104.0,0
SN-5021,Medina,Services,1564699.0,-18.44013508558415,36,14.0,1
SN-5022,Marche Sandaga,Habillement,374852.0,3.4200707518072844,166,9.0,1
SN-5023,Pikine,Électronique,1731077.0,7.161742570920619,195,84.0,0
SN-5024,Medina,Habillement,769140.0,-13.629373644858001,153,-1.0,0
SN-5025,PIKINE,Restauration,496741.0,-31.072314922702283,20,5.0,1
SN-5026,Pikine,Services,1445563.0,-23.497020777913,32,98.0,0
SN-5027, Pikine ,Alimentation,1165830.0,-23.897143683278482,52,54.0,0
SN-5028,Yoff,Habillement,83872.0,2.327746559438441,135,26.0,1
SN-5029,PIKINE,Services,1331315.0,-17.37017687336907,130,68.0,0
SN-5030,Marché Sandaga,Alimentation,1777443.0,16.76174066386942,105,60.0,0
SN-5031,PIKINE,Électronique,623271.0,43.355700795988355,14,3.0,1
SN-5032,Ouakam,Services,367480.0,7.086537809702263,98,67.0,1
SN-5033,Medina,nan,1520256.0,-39.179069102764544,96,70.0,0
SN-5034,Medina,Électronique,735925.0,4.748378573319903,184,103.0,0
SN-5035,Guediawaye,Alimentation,1528639.0,,17,82.0,0
SN-5036,Ouakam,Alimentation,1157538.0,4.196373513915513,166,100.0,0
SN-5037,Yoff,Alimentation,1989912.0,-21.765577655719955,194,92.0,0
SN-5038,Guediawaye,Alimentation,1867227.0,,75,102.0,0
SN-5039,Marche Sandaga,Électronique,261207.0,6.633208317586731,12,59.0,1
SN-5040,Marché Sandaga,Services,774361.0,-9.631741581689752,16,26.0,0
SN-5041,PIKINE,Habillement,961278.0,2.7042722246292317,127,117.0,0
SN-5042, Pikine ,Restauration,1574658.0,44.96947230273399,189,62.0,0
SN-5043,Yoff,Électronique,894722.0,9.634486694360767,10,32.0,0
SN-5044,Marche Sandaga,Habillement,1634806.0,-2.2192641113729557,94,26.0,0
SN-5045,Yoff,Restauration,174954.0,1.694012301938134,72,80.0,0
SN-5046,Medina,Alimentation,332097.0,13.811655116185765,156,97.0,0
SN-5047,Yoff,Restauration,1686043.0,14.782768004079951,30,52.0,0
SN-5048,Marché Sandaga,Habillement,357477.0,-27.40827726131129,173,10.0,0
SN-5049,Marché Sandaga,Habillement,1248802.0,-9.000200888239396,140,13.0,0
SN-5050,Ouakam,Restauration,84539.0,11.622916538866356,165,108.0,0
SN-5051,Marche Sandaga,Restauration,449217.0,-6.381829701939559,196,20.0,1
SN-5052,Parcelles Assainies,Restauration,1293143.0,8.083272001757113,82,44.0,0
SN-5053,Medina,Alimentation,439392.0,21.810490146062698,184,53.0,1
SN-5054,Guediawaye,Habillement,1632473.0,,18,29.0,1
SN-5055,Medina,Habillement,232348.0,7.006239999142418,102,115.0,0
SN-5056,Marché Sandaga,nan,1993532.0,-6.022134537833079,123,63.0,0
SN-5057,Marche Sandaga,Restauration,1554341.0,-2.8837950869356765,133,33.0,0
SN-5058,Medina,Électronique,168459.0,26.67726794383292,114,-3.0,1
SN-5059,Guediawaye,Restauration,135465.0,32.341780914521586,103,9.0,0
SN-5060,Guediawaye,Alimentation,1893342.0,-22.054738297002217,73,87.0,0
SN-5061,Parcelles Assainies,Alimentation,1068401.0,-11.54088284583022,40,91.0,0
SN-5062,Marche Sandaga,Électronique,1437986.0,10.926296761729725,175,82.0,0
SN-5063,Guediawaye,Restauration,1760853.0,13.543023487455109,35,20.0,0
SN-5064,PIKINE,Habillement,591056.0,23.87337133384964,87,61.0,1
SN-5065,Marché Sandaga,Habillement,974610.0,,110,0.0,1
SN-5066,Ouakam,Alimentation,453730.0,-14.508860601663374,33,110.0,0
SN-5067,Yoff,nan,1513279.0,12.831726856829572,62,37.0,1
SN-5068, Pikine ,Restauration,994684.0,-19.48662769300046,83,42.0,0
SN-5069,Guediawaye,Habillement,1318906.0,5.47590251615491,121,78.0,0
SN-5070,Medina,Habillement,689669.0,17.926053792228164,83,111.0,0
SN-5071,Medina,Électronique,1363683.0,-14.33857942877628,5,64.0,0
SN-5072,Medina,Habillement,491318.0,-10.161327725482842,186,14.0,1
SN-5073,Yoff,Restauration,609214.0,-15.074010475955555,71,13.0,1
SN-5074,Marche Sandaga,Habillement,1050763.0,-38.882022901288934,123,12.0,0
SN-5075, Pikine ,Restauration,358532.0,27.469874146716325,126,74.0,0
SN-5076,Medina,Restauration,729440.0,-32.344215103108084,54,74.0,0
SN-5077,Parcelles Assainies,Habillement,1777965.0,18.378463435294755,198,66.0,0
SN-5078, Pikine ,Services,1576966.0,18.943523738070088,144,-5.0,0
SN-5079,Marche Sandaga,Services,881399.0,-7.265481560818056,47,77.0,0
SN-5080,Marché Sandaga,Alimentation,718652.0,17.757314463965432,98,15.0,0
SN-5081,Medina,nan,134500.0,1.926013122616948,117,48.0,1
SN-5082,Marché Sandaga,Restauration,1665706.0,7.785245026752651,77,40.0,0
SN-5083,Parcelles Assainies,Électronique,40375.0,13.387310434928885,72,60.0,0
SN-5084, Pikine ,Restauration,249734.0,-20.809888226517288,181,9.0,0
SN-5085,Medina,Habillement,1038581.0,19.199814721009897,136,46.0,0
SN-5086,Marche Sandaga,Habillement,369907.0,19.230837287780144,49,16.0,0
SN-5087,Pikine,Services,188839.0,-23.506759775781433,16,49.0,0
SN-5088,Marche Sandaga,Restauration,1181012.0,-17.86664614715808,19,103.0,0
SN-5089,Marché Sandaga,Habillement,1376880.0,-34.80216506556462,22,34.0,0
SN-5090,PIKINE,Services,410487.0,8.83486510359903,186,13.0,1
SN-5091,Medina,Électronique,794915.0,29.01926788884542,38,113.0,0
SN-5092,Marche Sandaga,Services,428860.0,16.284337491605505,179,84.0,0
SN-5093,Parcelles Assainies,Électronique,603122.0,24.25236365889672,66,-2.0,0
SN-5094,Guediawaye,Alimentation,6421.0,,180,99.0,0
SN-5095,Marche Sandaga,nan,42194.0,17.971912417243818,153,117.0,1
SN-5096, Pikine ,Alimentation,1716758.0,-3.9314832196971903,36,16.0,0
SN-5097,Ouakam,Alimentation,565163.0,7.758437241816649,73,95.0,0
SN-5098,PIKINE,Alimentation,1727488.0,-13.420279965750579,125,-1.0,0
SN-5099,Guediawaye,Restauration,759253.0,-8.771817096632228,26,92.0,0
SN-5100,Medina,Électronique,385523.0,-8.96213083139363,28,59.0,0
SN-5101,Parcelles Assainies,Habillement,1641426.0,15.42759026641824,184,28.0,0
SN-5102,Marché Sandaga,Habillement,1458022.0,27.121963151000607,50,32.0,0
SN-5103,Guediawaye,Restauration,921742.0,4.0195166633859545,50,36.0,0
SN-5104,PIKINE,Électronique,1723500.0,18.43113826918467,137,28.0,0
SN-5105,Guediawaye,Services,416409.0,13.525835140481508,155,20.0,1
SN-5106,PIKINE,Alimentation,1830332.0,-8.045262119477773,60,45.0,0
SN-5107,Yoff,Services,1448646.0,-5.596464898712691,97,56.0,0
SN-5108,PIKINE,Électronique,1560703.0,-31.870520984575084,88,108.0,0
SN-5109,Marché Sandaga,Électronique,86027.0,-26.323090022772373,183,57.0,1
SN-5110,Ouakam,Alimentation,530496.0,-35.21857753775525,104,101.0,0
SN-5111,Ouakam,Services,797932.0,,88,34.0,1
SN-5112,Marche Sandaga,Restauration,594432.0,14.610244398238699,72,13.0,0
SN-5113,Pikine,Restauration,65391.0,-33.58650198426745,93,65.0,0
SN-5114,Pikine,Services,1561435.0,19.750842075439515,113,-4.0,0
SN-5115,Marché Sandaga,Électronique,1396406.0,-22.793839298528084,191,8.0,0
SN-5116,Medina,Restauration,360445.0,-13.716868752336497,38,107.0,0
SN-5117,Marché Sandaga,Électronique,754209.0,21.010442476347105,35,11.0,0
SN-5118,Medina,Services,1108423.0,,198,26.0,0
SN-5119, Pikine ,Électronique,63201.0,14.488127390555011,116,115.0,1
SN-5120,Marché Sandaga,Habillement,1526546.0,32.038483951379206,21,75.0,0
SN-5121, Pikine ,Alimentation,54432.0,-13.31843340861897,160,22.0,1
SN-5122,Marche Sandaga,Habillement,296957.0,11.924107251084857,15,99.0,0
SN-5123,Parcelles Assainies,Restauration,1172847.0,5.457591799021096,158,98.0,0
SN-5124, Pikine ,Restauration,450697.0,23.590573410888744,12,14.0,0
SN-5125,Pikine,Restauration,1731264.0,-2.9758516359445757,24,111.0,0
SN-5126,Parcelles Assainies,Services,1912098.0,,111,116.0,0
SN-5127,Yoff,Électronique,859885.0,19.85906019014982,79,19.0,0
SN-5128,Marche Sandaga,Électronique,1614833.0,0.4376968776127904,93,106.0,0
SN-5129,Parcelles Assainies,Services,1808109.0,38.51767020481339,54,119.0,0
SN-5130,Yoff,nan,148092.0,-5.350372786132777,97,73.0,1
SN-5131,Pikine,Habillement,179720.0,8.174172440139424,195,6.0,0
SN-5132,Guediawaye,Alimentation,1115432.0,-30.49052019076781,156,88.0,0
SN-5133,Marche Sandaga,Services,1167266.0,-12.25364361491615,122,2.0,0
SN-5134,PIKINE,Services,260697.0,-0.17293086216696746,25,40.0,0
SN-5135,Guediawaye,Habillement,384423.0,,118,119.0,0
SN-5136,Pikine,Services,1422779.0,5.397821300913307,196,92.0,0
SN-5137,Ouakam,Habillement,311258.0,-17.950764031087374,148,27.0,1
SN-5138,Parcelles Assainies,Alimentation,245978.0,5.4753862382443375,16,56.0,1
SN-5139, Pikine ,nan,1631728.0,2.945247703417058,151,89.0,0
SN-5140, Pikine ,Restauration,737499.0,-15.493910035527199,162,26.0,0
SN-5141,Marche Sandaga,Restauration,996906.0,22.19956874681433,128,95.0,0
SN-5142, Pikine ,Alimentation,1430190.0,-13.416878877568138,120,16.0,0
SN-5143,Medina,Alimentation,1929383.0,-39.32052406088134,39,30.0,0
SN-5144,Pikine,Électronique,173469.0,13.630995564621353,175,114.0,0
SN-5145,Marché Sandaga,Restauration,129563.0,,78,8.0,1
SN-5146, Pikine ,Habillement,583584.0,-6.158635846474356,148,59.0,1
SN-5147,Marche Sandaga,Habillement,612451.0,-15.852420613034255,183,37.0,0
SN-5148,Guediawaye,Électronique,616231.0,-17.68755064601558,55,74.0,0
SN-5149,PIKINE,Électronique,136668.0,-17.905627845076605,151,33.0,1
SN-5150,Marche Sandaga,Restauration,1333834.0,-16.204732951463285,127,37.0,0
SN-5151,Parcelles Assainies,Alimentation,1790565.0,-28.368121158653665,52,12.0,0
SN-5152,Pikine,Habillement,1404344.0,10.159785082071217,168,80.0,0
SN-5153,Yoff,Restauration,1673841.0,-22.827084443845706,160,88.0,0
SN-5154,PIKINE,Électronique,328665.0,-21.728272550525798,149,93.0,0
SN-5155,Marché Sandaga,Électronique,1893715.0,13.237528849865857,18,71.0,0
SN-5156,Marche Sandaga,Habillement,1747827.0,-18.168868796675287,23,77.0,0
SN-5157,Medina,nan,755239.0,-39.884061522639826,71,2.0,1
SN-5158,Medina,Restauration,1147976.0,-16.382180837172868,135,103.0,0
SN-5159,Marché Sandaga,Alimentation,903147.0,24.218932471230694,118,20.0,1
SN-5160,Medina,Habillement,420655.0,5.587963880306976,123,87.0,0
SN-5161,Ouakam,Habillement,444676.0,-6.810861560646577,137,47.0,0
SN-5162,Medina,Restauration,486054.0,-37.80443947898842,34,8.0,1
SN-5163,Pikine,Alimentation,366248.0,14.726219535059169,29,87.0,0
SN-5164,Parcelles Assainies,Alimentation,65473.0,2.753504787027659,72,59.0,0
SN-5165,Parcelles Assainies,Alimentation,1009015.0,47.007843080425864,23,89.0,1
SN-5166,Marche Sandaga,Habillement,34742.0,-18.319762765813397,101,67.0,0
SN-5167,Yoff,Électronique,246110.0,-9.90564082949124,161,2.0,1
SN-5168, Pikine ,Services,472841.0,-27.47227156904885,112,106.0,0
SN-5169,Medina,Électronique,693226.0,-6.311309693599084,166,52.0,0
SN-5170,Pikine,Restauration,1018451.0,-4.968789700128255,82,-2.0,1
SN-5171,Parcelles Assainies,Habillement,1939701.0,-3.0321684453071045,142,109.0,0
SN-5172,Yoff,Restauration,496843.0,27.597821331511337,107,1.0,1
SN-5173,Marché Sandaga,Habillement,1869095.0,16.81064723055476,4,44.0,0
SN-5174,Ouakam,Restauration,1135774.0,-8.56070306863104,112,42.0,0
SN-5175,Marché Sandaga,Restauration,1486153.0,-4.212028825575457,82,55.0,0
SN-5176,PIKINE,Restauration,611238.0,-2.789541335957227,35,92.0,0
SN-5177,Marche Sandaga,Électronique,172390.0,-29.299430920543983,24,23.0,0
